% min: [7.232822, 9.483873, 1.00919, 0.448446, 0.451633, 0.854304, 9.635544, 6.669126] 
% max: [383.032661, 316.851432, 170.252791, 75.799328, 74.505034, 167.726755, 329.469749, 335.216314] 
% i/o: [8, 5] 
@relation 'data10000'
@attribute FD1 numeric
@attribute FD2 numeric
@attribute FD3 numeric
@attribute FD4 numeric
@attribute FD5 numeric
@attribute FD6 numeric
@attribute FD7 numeric
@attribute FD8 numeric
@attribute State {1,2,3,4,5}

@data
18.384072,16.577229,7.311117,1.720067,1.743064,6.615483,16.436648,14.757219,5
16.810475,16.205033,7.554326,2.098069,1.979795,7.051800,15.781237,13.743894,5
17.775133,15.464249,7.622067,1.911741,1.857926,7.019474,15.404685,14.861522,5
17.761435,15.541107,8.143140,2.052324,2.187955,7.286045,15.583661,14.869494,5
17.921350,15.599035,7.801700,1.879534,1.901594,6.933414,15.678037,14.965021,5
17.749233,16.084482,7.854596,2.634493,2.458740,7.131479,16.228960,14.533402,5
17.600366,16.637940,7.543977,1.726017,1.753346,6.965270,16.407677,14.564485,5
16.614445,17.005694,7.232083,1.950871,1.860621,6.594515,16.631285,14.228044,5
16.358686,16.544886,7.254974,1.812750,1.781473,6.354428,16.530924,14.215215,5
16.212145,16.326472,7.078729,1.856353,1.829794,6.198468,16.250720,14.011492,5
16.685686,16.345075,7.571557,1.934740,1.874263,6.854703,16.239067,14.338814,5
19.490125,15.901097,7.730321,2.006045,1.856495,7.171910,16.029374,16.228794,5
18.512478,15.801809,7.766444,1.836409,1.738287,6.939125,16.433364,15.259005,5
18.011146,15.450995,8.097838,1.840743,1.857968,7.048182,15.916796,15.594235,5
17.937828,15.114084,8.075570,2.373242,2.259777,7.284576,15.568462,15.592308,5
18.160365,14.785365,7.833643,2.307673,2.356797,7.074739,15.222824,15.355176,5
17.905715,15.696929,7.583951,1.699642,1.512920,7.145966,15.778978,15.476579,5
18.346091,16.317087,7.613709,1.847966,1.743898,7.317762,16.385100,15.753284,5
18.074647,16.875391,7.618068,2.033814,1.915199,7.296164,16.957311,15.907808,5
17.958822,15.819377,7.530084,2.351419,2.359663,6.999837,15.936031,16.285090,5
18.448558,15.202322,7.784694,2.601257,2.532060,7.420213,15.191161,16.696855,5
18.190831,15.023996,7.199301,2.224437,2.262632,6.931148,15.064926,15.948391,5
18.326292,15.138540,6.969383,2.607869,2.731423,6.767816,15.052618,16.082253,5
18.920818,15.571855,6.963163,2.365780,2.409999,6.660804,15.462563,17.044723,5
18.180196,14.939029,7.222663,2.371158,2.389998,6.727829,15.224626,16.315006,5
18.055815,14.671799,6.913739,2.594327,2.531209,6.554737,14.872703,16.056995,5
17.623286,14.852919,6.219568,2.470559,2.590345,6.140731,14.337114,15.643182,5
18.235883,13.674097,5.577437,2.689033,2.631586,5.481961,13.738006,15.564534,5
17.098176,13.331078,5.726675,2.416843,2.352174,5.534580,13.263722,14.943843,5
16.967440,12.699866,5.322646,2.617568,2.493101,5.329650,12.330507,15.022792,5
16.875090,12.531437,5.113585,2.619857,2.523489,5.118057,12.285760,14.593255,5
16.846282,12.492171,5.669517,2.679244,2.553222,5.567703,12.386519,14.619094,5
16.703084,13.794834,5.700038,2.457430,2.310410,5.664258,13.400615,15.071813,5
16.724927,13.925796,5.579770,2.623776,2.612921,5.530026,13.467025,15.047753,5
17.025531,13.737124,5.321538,2.544529,2.444331,5.385766,13.437857,14.800092,5
17.026076,13.958425,5.740957,3.054727,2.856587,5.686503,13.641229,15.129159,5
17.176749,13.604858,5.813024,2.534863,2.407904,5.508167,13.273876,15.414110,5
16.855514,12.595816,5.836081,2.862204,2.889303,5.518849,12.603106,14.695142,5
16.961427,12.537107,5.564229,2.485964,2.286768,5.640365,12.365190,14.719220,5
17.081581,12.836606,5.603385,2.884277,2.589167,5.639590,12.589994,15.026422,5
17.011033,12.633000,5.028811,2.467909,2.325735,4.809798,12.574513,15.022731,5
16.208873,13.775955,4.998238,2.534588,2.296253,4.856690,13.783726,14.607620,5
17.651650,12.236916,4.669705,2.366262,2.236157,4.661243,11.747276,16.905548,5
15.885268,12.671862,4.629526,2.485837,2.282204,4.847058,12.269112,15.710300,5
15.095853,12.429125,4.729304,2.349832,2.278792,4.810263,12.043350,15.119321,5
15.318184,12.555467,4.867241,2.335928,2.305598,4.847060,12.071951,15.088707,5
15.834123,13.411356,4.890498,2.488068,2.497214,4.639508,13.189962,15.169724,5
15.558844,13.686683,4.926989,2.574757,2.760809,4.700702,13.507076,14.862480,5
15.531398,13.498304,4.774657,2.175031,2.161083,4.673452,13.450600,14.660589,5
15.378295,13.584887,4.589639,2.090471,2.137695,4.288743,13.454915,14.669540,5
15.404815,13.620377,4.791371,2.033278,2.100118,4.412266,13.411393,14.504772,5
14.749957,13.746865,5.108118,2.372231,2.316421,4.676153,13.655577,13.578833,5
16.066464,13.907251,4.743427,2.514410,2.576082,4.436278,13.409253,15.012767,5
16.112121,14.166557,4.423390,2.020748,2.023511,4.204703,13.392165,15.446219,5
15.702752,14.170920,4.781435,1.877488,1.776323,4.566897,13.599689,14.921723,5
16.028534,14.251152,4.995743,2.079864,1.909559,4.734960,13.672046,15.511720,5
16.064140,14.553656,4.779706,2.072331,2.010773,4.382609,13.972764,15.541440,5
15.309773,15.213520,4.673933,2.295251,2.320780,4.445797,14.546739,14.816601,5
15.117754,15.181862,4.859325,1.950983,1.784303,4.628279,14.728199,14.453881,5
14.579715,14.100412,5.712955,2.128111,1.890789,5.338914,13.593267,14.476616,5
14.525582,14.250208,5.764929,2.314521,2.273797,4.965392,14.234300,14.430306,5
14.921019,14.460116,5.111799,2.098145,1.963238,4.322703,14.649991,14.480525,5
15.789916,14.526746,5.230030,2.154032,2.107835,4.441354,14.417884,15.300611,5
15.632932,14.447410,4.780619,1.919516,1.951003,4.064221,14.189850,15.154109,5
15.490195,14.167283,4.642129,2.109885,2.072323,3.851177,13.991957,15.025758,5
15.132437,14.320730,4.635752,2.053381,2.034927,3.853626,13.972779,15.035868,5
14.877431,14.119248,4.886181,2.272400,2.095780,4.145392,13.832117,14.860365,5
14.867321,13.425346,5.514247,2.607381,2.538081,5.030505,13.122416,14.442955,5
14.916573,13.459871,4.555033,2.103605,2.170952,4.119062,13.089143,14.446064,5
15.092382,13.665639,4.422085,1.940372,1.845795,4.004172,13.428390,14.397335,5
15.236629,13.630020,4.819826,2.110756,1.897592,4.352053,13.624306,14.595957,5
15.422314,14.194021,4.590014,2.037777,1.848575,4.091698,14.474069,14.138329,5
15.222874,14.877208,4.519364,2.019666,1.909092,4.029601,15.036380,13.878614,5
15.378482,13.836442,4.515933,2.187393,2.028230,4.125554,14.197200,13.452947,5
14.182913,14.602418,4.669732,2.067440,1.982744,4.164104,14.726923,12.123295,5
13.186301,13.875574,4.402791,2.038110,1.883315,3.809093,14.321618,10.740134,5
12.758479,14.103393,4.445363,2.321705,2.201776,3.888740,14.693618,10.366353,5
13.425163,12.550832,5.024419,2.720367,2.509778,4.731860,12.683078,11.435074,5
12.691408,12.562945,4.994010,2.055115,1.949140,4.804684,12.635473,10.670653,5
13.253113,12.688186,4.547626,1.675596,1.573929,4.377400,12.861521,11.037664,5
13.892611,13.454705,5.003686,1.890384,1.757699,4.728886,13.530910,11.651468,5
14.372028,13.986864,5.877113,1.813942,1.742973,5.405880,14.237817,11.867677,5
13.774698,14.036660,5.602147,1.706563,1.692167,5.267822,14.321204,11.113751,5
13.974517,13.995098,5.498576,2.108750,2.017718,5.387897,14.179645,11.125605,5
12.517113,14.208897,5.191074,1.959808,1.793450,5.059070,14.151159,10.383014,5
12.422474,14.385988,5.471784,1.861988,1.687144,5.275240,14.405123,10.237543,5
12.427104,14.331035,5.408421,2.044384,1.829287,5.390039,14.298407,10.261743,5
12.263832,13.380091,5.493205,1.979777,1.738287,5.455919,12.880552,10.199562,5
11.950135,13.810158,5.528935,2.284177,2.122984,5.452963,13.345365,9.844746,5
11.992590,13.714763,4.947521,1.966714,1.666026,5.091776,13.038643,9.700649,5
12.374933,14.428918,4.969302,1.823252,1.577508,5.146798,13.666682,9.986953,5
12.019513,14.631047,4.722368,2.047693,1.740137,4.935304,13.733949,9.581334,5
11.785827,14.093590,5.147962,1.914014,1.581616,5.172970,13.598908,8.993555,5
14.603950,14.722596,5.988215,1.908593,1.642436,5.798231,14.663966,12.229150,5
14.056609,13.487115,5.899407,1.927131,1.681066,5.592552,13.367463,12.309459,5
14.428559,13.350596,5.695764,1.790155,1.560084,5.521164,13.175545,12.600308,5
14.435122,13.365916,5.619977,1.794741,1.599950,5.493460,13.210399,12.363018,5
14.972275,14.013573,6.350974,2.230079,1.992263,6.080619,13.669217,12.876500,5
15.015336,14.752465,5.888601,1.726046,1.485460,5.534096,14.313393,13.183422,5
15.892486,13.852872,5.396045,1.841462,1.576026,5.161452,13.698600,14.150559,5
15.729999,13.990418,5.402652,2.088066,1.852303,5.303265,13.730201,13.870405,5
14.767622,13.966583,5.855102,2.074389,1.875836,5.777572,13.814468,13.175471,5
15.827057,12.195496,6.029080,1.986198,1.776033,5.684915,12.626578,13.906463,5
15.263144,12.121700,6.055555,2.233377,2.050654,5.501147,12.738990,13.491843,5
15.766834,12.111263,5.553327,1.663140,1.375608,5.114507,12.382187,13.861271,5
15.715975,12.332830,5.627629,2.134300,1.874027,5.246618,12.594215,13.852345,5
15.676648,13.084851,5.783118,2.547603,2.145285,5.521137,13.102859,13.844487,5
15.422918,13.396834,5.527340,2.087839,1.760926,5.031770,13.356956,13.912543,5
15.257887,13.179602,6.288135,2.372858,2.106162,5.655025,13.401565,13.621724,5
15.247330,13.851533,5.806537,2.479545,2.148643,5.297111,14.123562,13.478131,5
14.862314,17.139043,5.364633,3.102555,2.827176,5.037312,16.873248,13.405058,5
15.969260,18.645443,5.576073,2.443717,1.970919,5.668832,18.185052,14.119805,5
15.507166,18.736719,5.758233,2.749635,2.245221,5.669213,18.587794,13.959012,5
15.513092,17.781994,6.069689,2.695943,2.265021,5.652955,17.867771,14.113667,5
15.573066,17.681576,6.273822,2.355872,1.916780,5.819110,17.738900,14.213002,5
15.916913,17.338545,5.891642,2.640158,2.232156,5.532891,17.584677,14.464169,5
15.741110,17.591897,5.807651,2.487858,2.169220,5.489648,17.410955,14.162464,5
15.848845,18.225663,6.054946,2.320911,1.935076,5.792310,17.624895,14.572646,5
15.592737,18.106826,6.181030,2.586840,2.212872,5.797006,17.734564,14.514703,5
15.381234,17.605874,5.842678,2.541346,2.167123,5.367215,17.405941,14.480979,5
15.429939,17.480353,6.497755,2.558144,2.228410,6.006911,16.965666,14.780093,5
15.773628,17.534491,6.810969,3.342554,2.829558,6.853137,16.828746,14.859373,5
15.213085,18.428492,5.255409,2.819313,2.338838,5.368594,18.013389,13.939889,5
14.544244,18.810499,5.533209,2.584194,2.078101,5.471743,18.464511,13.660621,5
14.773555,18.663945,5.549385,2.593044,2.167082,5.464293,18.167710,13.995419,5
14.383359,17.693441,4.892821,2.555283,2.133562,4.791865,17.586119,12.664114,5
14.111153,17.815324,5.326644,2.647388,2.136145,5.150127,17.641581,12.353248,5
14.295710,18.032189,5.000192,2.678991,2.202752,4.947852,17.624412,12.389482,5
14.363336,18.160356,5.347959,2.855080,2.267469,5.403970,17.836689,12.317285,5
14.320741,18.327569,5.483540,2.747905,2.185879,5.301961,18.330621,12.747288,5
14.572891,18.606742,5.458026,2.547896,2.060088,5.227870,18.393708,12.966705,5
13.786820,18.467709,5.226828,2.509758,2.013055,5.138799,18.204632,11.557121,5
13.765969,18.409796,5.158039,2.655987,2.109067,5.099350,18.215894,11.464478,5
13.517959,18.443998,5.479109,2.463873,1.998849,5.353950,18.161482,11.101716,5
13.658406,18.148585,5.450172,2.436443,1.996955,5.213101,17.886347,11.531438,5
12.874546,18.496151,5.744844,3.044138,2.618992,5.418681,18.729590,10.491100,5
12.729972,17.763509,6.068260,2.271012,1.963156,5.562132,17.924305,10.822485,5
13.022705,18.263415,5.335627,2.891149,2.538002,5.062089,18.204072,11.335997,5
13.245998,17.910571,5.234669,2.364724,1.927453,4.973599,17.855464,11.567979,5
13.407153,17.341911,5.982543,2.288756,1.949947,5.548021,17.511884,11.508567,5
13.800471,17.164468,6.566500,2.151135,2.002335,5.984656,17.355849,11.755564,5
13.906547,16.726945,6.276348,3.153025,2.913207,5.963262,16.665930,11.936298,5
14.374341,14.388939,5.875723,2.370369,2.043283,5.812686,14.250365,12.307121,5
12.266475,14.507262,4.706097,1.897801,1.753534,4.671107,14.219112,10.466861,5
12.132640,14.355896,4.746510,1.959751,1.767310,4.761943,14.084219,10.173349,5
11.724494,14.126616,4.986744,2.084653,1.926338,4.908406,14.185856,9.670124,5
13.693280,14.603298,5.265675,1.978502,1.780534,5.116568,14.556794,11.396974,5
13.203717,15.408756,4.873402,2.313267,1.982906,5.040128,14.817465,11.527175,5
13.274195,14.118627,5.504492,2.341920,2.119460,5.627018,13.876277,11.466920,5
13.568140,14.073443,5.665128,2.460197,2.411000,5.587030,13.956626,11.404277,5
13.866178,14.556043,5.186864,1.922488,1.838510,5.158901,14.277272,11.860661,5
14.517592,15.673139,6.466988,2.083329,1.956858,6.421355,15.574905,11.816137,5
14.597735,15.496313,6.226176,2.088233,1.894207,6.273267,15.382516,11.769212,5
14.003613,15.119070,6.172462,2.431585,2.416920,5.946150,15.250559,11.223531,5
14.481656,15.053042,5.732325,1.861411,1.931141,5.569635,14.818748,11.966325,5
14.420216,15.197438,6.638103,1.885263,1.823817,6.553983,15.087356,11.774547,5
14.433551,15.051464,6.415856,2.159747,2.152242,6.402237,14.909059,11.766240,5
15.555635,14.726299,5.749786,1.855966,1.838296,5.554933,14.296079,13.144359,5
14.312821,15.088685,5.921633,1.950050,1.889487,5.601958,14.824343,12.161800,5
14.103166,15.334244,6.356313,1.864922,1.895201,5.831088,15.197593,12.150595,5
14.807044,14.928428,6.044919,2.222006,2.244488,5.797844,14.329567,13.257762,5
14.775240,14.555907,6.098255,1.863635,1.855011,5.856546,13.701687,12.978476,5
14.683698,14.119535,6.278536,1.969396,1.951013,5.877402,13.553799,12.755888,5
14.288926,13.993736,6.116499,2.029912,2.045571,5.555812,13.592124,12.557429,5
14.451704,14.279514,6.094697,1.830926,1.808255,5.707182,13.689136,12.762383,5
14.225702,15.104483,5.945891,1.946799,1.920436,5.609702,14.414218,12.306726,5
17.240519,14.803165,6.262914,2.439678,2.574889,6.242501,13.708344,14.837630,5
16.946703,14.560280,5.949379,1.954220,1.956014,5.699496,13.488273,15.154051,5
17.083243,14.289877,6.239033,2.327965,2.194262,5.863618,13.563782,15.099991,5
16.856606,13.985357,6.048745,1.936147,1.999206,5.640405,13.287253,14.611050,5
16.750730,14.528072,6.585462,2.628602,2.707528,6.341891,13.653381,14.442395,5
16.451675,14.758045,6.355877,2.484868,2.613934,6.057391,13.897801,14.356843,5
16.970134,14.666498,6.331719,2.094806,2.109349,5.798448,14.285401,14.733720,5
17.141264,14.507732,6.291541,2.156409,2.248241,5.775611,14.143437,14.734686,5
17.888660,14.961535,6.218326,2.188409,2.300166,5.785183,14.412699,15.939790,5
17.823415,15.213907,6.047267,2.140198,2.275687,5.914036,14.692304,15.934785,5
17.803846,15.358045,6.052068,2.310804,2.387238,5.988670,14.811059,15.906328,5
18.103602,15.217327,6.153288,2.145078,2.237821,5.795861,14.693708,16.413453,5
17.202739,14.551362,5.895930,1.894883,1.989399,5.630046,14.019770,16.049795,5
17.134890,15.077538,6.648216,2.319363,2.230231,6.365045,14.515891,16.013251,5
16.480551,15.882124,6.349613,1.889431,1.946906,6.155150,14.922469,15.850499,5
17.230787,15.839840,5.673313,1.938728,2.092733,5.598692,14.735053,16.341555,5
18.944570,14.087450,5.860669,2.742927,2.810615,5.683603,13.321464,17.282751,5
16.922421,12.856511,6.565102,2.442486,2.453910,6.063228,12.276325,15.714290,5
17.449722,13.265218,6.326461,2.384466,2.515990,5.695697,12.596864,16.150610,5
17.350227,13.011311,5.693925,2.315062,2.523569,5.252154,12.338246,15.719371,5
17.980538,12.972099,5.874868,2.281895,2.470184,5.439765,12.344566,16.129761,5
18.468498,12.643868,5.314046,2.090746,2.217779,4.838592,11.950006,16.409778,5
18.920113,12.599185,5.773800,2.405635,2.474482,5.156272,12.214562,16.400029,5
19.458957,11.975888,5.264614,2.079092,2.267393,4.774411,11.681264,16.977974,5
18.977364,12.626531,5.016320,2.188217,2.336346,4.721325,12.050778,16.598981,5
18.654878,12.151597,4.981859,2.790391,3.023618,4.837894,11.601600,16.484460,5
19.425833,12.023184,4.814533,2.184466,2.424471,4.636021,11.589688,17.507322,5
19.672847,13.238014,4.857215,2.635339,2.860713,4.677632,12.727814,18.551516,5
20.358212,12.266706,4.894734,2.333476,2.387035,4.666074,12.055780,19.440408,5
20.915393,12.103874,4.781468,2.255760,2.344215,4.468215,12.003231,19.725572,5
20.675347,12.296045,4.798763,2.339786,2.442821,4.488280,12.197498,19.665765,5
20.020678,12.779415,5.112249,2.294034,2.415124,4.694609,12.765519,19.144755,5
18.468209,11.486537,6.056951,2.435485,2.517577,5.487137,11.895788,17.501266,5
18.352678,11.391832,6.392007,3.050730,2.989168,5.762630,12.032171,17.263894,5
18.759119,12.395833,5.591214,2.536345,2.648972,4.978785,12.606752,17.532740,5
20.000293,12.350917,6.095372,2.501986,2.589876,5.680392,12.324796,18.180451,5
19.703745,12.170660,5.388294,2.638061,2.604779,4.718868,12.554632,17.778953,5
19.652732,13.887634,6.235218,2.458157,2.432868,5.610620,13.789664,17.534511,5
19.813974,14.332378,5.524008,2.711271,2.578804,4.858084,14.243026,17.894369,5
20.354464,14.834154,6.183202,2.492941,2.489226,5.425961,14.702495,18.251793,5
21.437361,14.079052,5.911136,2.495527,2.503430,5.311732,14.120187,18.510845,5
22.601943,14.681783,5.712611,2.602734,2.507630,5.237889,14.182811,19.606547,5
22.841609,14.579706,6.070195,2.472176,2.483661,5.580748,14.279617,19.273558,5
22.991405,14.494328,5.763205,2.835038,2.823767,5.135900,14.333049,19.315950,5
23.719244,14.777498,5.937755,2.721279,2.763662,5.403136,14.432934,19.986764,5
22.894098,15.322715,5.463479,2.727587,2.836290,5.147593,14.552599,18.914492,5
23.278221,15.045158,5.716128,2.974199,3.078205,5.622918,14.313118,18.760651,5
23.180317,15.359706,6.106685,2.441364,2.497556,5.898753,14.880552,19.136214,5
23.308826,15.484841,5.831927,2.394092,2.457731,5.481888,15.218772,19.221538,5
23.571076,14.946176,6.795831,2.452694,2.450958,6.807910,14.738080,19.328757,5
23.579460,15.251833,5.716408,3.355922,3.387012,5.757058,15.164774,19.248677,5
23.492272,16.070071,5.568106,2.915430,2.726728,5.592361,15.907375,19.567283,5
22.615779,16.277869,5.772887,2.804012,2.598278,5.721076,16.197708,19.100725,5
22.269554,16.243373,5.925422,2.874461,2.633741,5.777865,16.284269,18.881637,5
20.664038,16.461527,5.427471,3.075475,2.901478,5.376161,15.943645,18.353210,5
20.660846,16.412604,5.376466,2.919562,2.646920,5.393825,15.831258,18.337743,5
22.194230,15.452322,5.544702,2.923583,2.634698,5.621692,15.116572,19.041815,5
22.124642,15.870187,5.488574,2.976263,2.666323,5.395193,15.640199,19.187100,5
21.661713,15.776657,5.766262,3.177107,3.034597,5.484760,15.775618,18.304480,5
20.199444,15.803846,5.402292,3.153273,2.775336,5.292458,15.816061,16.246675,5
19.818723,15.872212,5.503819,3.115320,2.713240,5.580736,15.739077,15.825203,5
20.377898,15.911788,5.639839,3.468356,3.341695,5.681634,15.595963,16.256294,5
19.749210,16.295074,6.011707,3.173137,2.760320,6.005454,16.290918,15.814588,5
20.404379,16.248922,5.502718,3.104449,2.601446,5.336083,16.425745,16.645061,5
21.234480,18.420495,6.500120,3.749135,3.421761,6.804553,17.526220,18.498622,5
21.098063,19.354521,5.775899,3.286369,3.194987,5.739866,18.537222,18.401449,5
20.979993,19.627881,5.462304,2.989553,2.703869,5.483208,18.693907,18.925043,5
19.705033,19.201235,5.257257,2.823120,2.621716,5.238553,18.395939,17.723405,5
19.168747,19.867579,5.199091,2.930364,2.719406,5.224620,18.773575,17.664326,5
19.191871,17.447483,5.135955,3.202150,3.044384,4.977478,16.900445,17.858609,5
19.277366,17.178510,7.168053,4.007359,3.739033,6.883628,16.657342,18.530621,5
19.005269,16.552279,5.485502,3.111836,3.071688,4.855748,16.045614,18.654827,5
18.060485,17.039367,5.162609,2.941938,2.802781,4.742987,16.494802,17.848253,5
17.931152,16.679535,5.161254,2.771876,2.533778,5.060293,15.876917,17.862969,5
16.657525,17.029338,5.308928,2.780181,2.631778,5.211969,15.720531,17.459936,5
15.950494,17.171024,5.390163,2.947581,2.934697,4.902680,16.351217,16.753836,5
16.052217,17.071353,5.164408,2.870640,2.803916,4.828235,16.349253,16.801335,5
15.600839,16.700155,5.917442,3.121037,3.055664,5.890154,15.724822,16.551372,5
15.573800,16.911072,5.088698,3.020961,2.988540,4.996677,15.667039,17.071484,5
15.203727,17.432654,5.260566,3.210160,3.089057,5.026836,16.307303,16.542957,5
14.367942,17.274369,7.165699,2.923654,2.578670,6.846116,16.085295,16.010150,5
15.211017,16.724832,5.770438,2.723585,2.418589,5.672265,14.978440,17.207878,5
14.603845,16.379021,5.496828,2.954295,2.784777,5.466660,14.307273,16.522893,5
14.533459,16.401374,5.679445,2.683807,2.394157,5.614546,14.400461,16.618757,5
14.693194,16.498451,5.828823,2.847307,2.570402,5.559275,14.565070,16.938105,5
14.564187,17.609342,6.335880,2.708292,2.589840,5.707001,15.998586,16.769575,5
15.494089,19.036012,5.706496,2.615672,2.477812,5.121942,17.809645,17.301916,5
15.492915,18.849665,5.772663,2.518317,2.364345,5.192738,17.556529,17.367248,5
14.452175,18.402592,5.697420,2.514894,2.386711,5.252537,16.810215,16.582380,5
13.211305,18.226219,5.589325,2.952745,2.859995,4.988951,16.548340,15.276907,5
14.321371,18.006577,5.903814,3.136529,3.121366,5.102142,16.687744,15.834490,5
14.401598,18.492534,6.588749,2.395051,2.254477,5.628182,17.139903,15.962659,5
14.094464,18.622971,7.538538,2.511593,2.456502,6.359790,17.507954,15.480129,5
13.312219,18.838723,7.324416,3.127823,3.209999,6.399708,17.638879,14.990462,5
13.139143,19.684930,7.314405,2.540722,2.395309,6.347968,18.362927,14.915207,5
12.896618,18.965217,7.814954,3.273946,3.049300,6.749312,17.864574,14.512298,5
13.158869,16.452926,6.817719,2.436278,2.443962,5.656546,15.811297,13.920319,5
12.650089,16.801789,6.565473,3.190069,3.255508,5.610135,15.731015,13.400901,5
12.343430,17.450388,6.732171,2.414448,2.387711,5.831519,16.092205,13.325171,5
11.678675,18.349037,6.800967,2.416545,2.425808,5.829576,17.384039,12.630864,5
11.895193,18.057160,6.367240,2.316120,2.161059,5.523254,17.178806,12.644957,5
11.893676,18.105449,6.350291,2.415396,2.275736,5.513337,17.176614,12.577516,5
12.564661,17.134457,6.678558,2.598792,2.413812,6.063880,16.606621,12.106728,5
12.768702,16.702158,6.186885,2.580088,2.355348,5.711304,16.096700,12.289055,5
12.157233,16.772234,6.233413,2.466919,2.298536,5.676225,16.169920,11.488261,5
11.031586,14.860223,6.385018,2.956815,2.760019,5.714515,14.828773,10.356341,5
11.947501,15.071429,6.270728,2.578195,2.301223,5.511117,15.299857,10.512129,5
10.963336,16.258915,6.232296,2.971234,2.764300,5.676893,16.019205,9.851063,5
10.871344,16.611808,5.955829,2.230698,2.005757,5.449156,16.223868,9.900071,5
11.479359,15.516348,5.857856,2.180924,1.948210,5.266353,15.377649,10.656850,5
10.704227,16.235511,6.041302,2.249503,2.097282,5.214199,16.041338,9.880866,5
10.703518,17.425227,6.216432,2.206322,1.999932,5.457842,17.008625,9.806332,5
11.246826,18.097240,5.882776,2.729210,2.521202,5.377787,17.659731,9.836655,5
11.330081,18.642049,6.202692,2.250349,2.060752,5.775385,18.078449,10.008640,5
11.275327,18.797052,6.078309,2.225231,1.958944,5.664923,18.212014,10.038093,5
10.328917,18.113500,6.580078,3.159174,2.950069,5.989800,17.889688,9.155569,5
12.244387,16.513681,6.662509,2.183516,1.983368,6.096993,16.168236,10.783074,5
11.377007,17.403828,7.132008,2.236075,2.168464,6.743573,16.620936,10.114000,5
11.334130,18.435533,6.624837,2.668166,2.514042,6.502878,17.495985,10.141785,5
11.283272,18.724765,6.486529,1.896791,1.763625,6.275529,17.771919,10.054847,5
11.065404,18.869465,6.689755,1.974403,1.917396,6.302206,17.991417,9.991779,5
12.308918,18.688609,7.057090,1.830767,1.816404,6.669582,17.774702,10.934811,5
12.161654,18.618769,7.588678,2.665180,2.598307,7.529466,17.798369,10.582702,5
10.485583,19.423280,5.912473,3.131506,3.049925,5.878277,18.351899,9.358735,5
11.703860,20.365614,4.822177,1.765906,1.802673,4.511581,19.289004,10.740292,5
12.147830,19.692889,5.418193,2.956613,2.983675,5.182412,18.748497,11.362815,5
24.591494,18.269971,4.978807,1.837517,1.743014,4.466279,18.745309,17.898634,5
24.468803,18.218129,4.429253,1.748243,1.780439,3.819753,18.723417,17.751502,5
25.007901,18.043716,5.240806,1.774509,1.809402,4.379809,18.722110,18.237086,5
25.048252,18.019755,5.178397,2.097747,1.985012,4.392388,18.692469,18.250042,5
24.862441,18.376398,5.049069,1.835103,1.750516,4.452284,18.800883,18.165566,5
24.584175,19.058860,4.721942,1.519268,1.465959,4.133758,19.369848,18.078380,5
22.312460,19.072894,5.012688,1.724079,1.704336,4.421201,19.147757,16.646823,5
22.115706,18.856743,4.825548,1.873839,1.776219,4.198976,19.051272,16.560826,5
22.092171,18.266550,5.113811,1.931161,1.971365,4.240932,18.638368,16.398010,5
21.714382,17.635311,4.901929,1.869030,1.910335,4.253413,18.133941,16.255254,5
21.261081,17.360427,4.997042,1.816006,1.691016,4.754694,17.508760,16.135556,5
21.352580,18.782320,4.988139,2.233525,2.040583,4.542035,18.919314,16.627564,5
21.443236,18.202470,4.599752,1.818061,1.787661,3.804965,18.474285,17.086687,5
21.099209,18.867475,5.261101,2.448346,2.225428,4.555651,19.293781,17.184692,5
22.452908,18.174764,4.337664,3.118697,2.908285,4.208841,17.563329,19.127952,5
22.508371,20.515048,3.665303,1.742406,1.537860,3.489036,19.598362,19.765170,5
22.765379,20.481513,4.444514,2.426302,2.128586,4.588330,19.291368,20.127454,5
22.889313,20.006726,5.275174,3.701861,3.350516,5.118288,18.811326,20.470020,5
22.736460,21.318642,4.727818,2.026486,1.796322,4.385940,19.811285,20.528488,5
23.824807,20.106022,5.213632,2.581909,2.497938,4.848877,18.854209,20.779872,5
23.899290,23.241244,6.752764,4.335946,3.939220,7.312490,21.219126,21.529767,5
23.907496,26.747020,5.344485,2.209525,1.883874,5.355566,24.639110,21.701965,5
24.244688,27.128961,6.061916,2.179423,2.040426,5.918811,25.121187,21.671628,5
23.757013,26.188863,6.487221,2.146453,2.000609,6.640999,24.276131,20.775384,5
26.867501,26.407382,6.410197,3.694037,3.353617,6.515003,24.615503,24.689848,5
24.939422,27.071350,8.009454,2.256984,2.059004,7.501791,25.326728,23.055332,5
23.766513,26.984603,8.296593,3.180117,3.149634,7.513322,25.599316,22.347717,5
23.294598,26.850234,7.454177,2.475276,2.282806,6.844727,25.420132,21.955770,5
22.113477,26.797278,7.906191,2.442165,2.515485,7.239485,24.820393,21.829416,5
24.266661,26.273186,8.289007,2.205040,2.135778,7.659866,24.776458,24.300487,5
24.702168,26.128581,8.611225,3.125425,2.725123,8.021622,25.056408,24.168333,5
23.291120,24.993228,9.371734,2.602653,2.471723,8.185927,24.107207,23.426544,5
23.144709,26.684367,9.718936,2.561421,2.625557,8.270824,26.248196,23.097207,5
23.992084,28.686217,8.428073,3.133181,3.020483,7.416715,27.885361,23.708706,5
22.803255,30.039847,8.636276,2.667702,2.445407,7.780958,28.377657,24.051289,5
